PRODUCTID,PRODUCT,TYPE,UNITPRICE,UNIT,QTY,TOTALSALES,CURRENCY,STORE,COUNTRY,YEAR
6,kiwi,fruits,0.9,piece,2602,107051.5,EUR,Store C,Germany,2022
7,watermelon,fruits,5.0,kg,70168,457891.5,EUR,Store C,Germany,2022
8,pomegranate,fruits,2.5,kg,20037,507984.0,EUR,Store C,Germany,2022
9,pineapple,fruits,1.5,piece,79156,626718.0,EUR,Store C,Germany,2022
10,mango,fruits,2.0,piece,52813,732344.0,EUR,Store C,Germany,2022
11,cucumber,vegetables,0.4,piece,6380,734896.0,EUR,Store C,Germany,2022
12,carrot,vegetables,0.3,kg,26977,742989.1,EUR,Store C,Germany,2022
13,capsicum,vegetables,0.5,kg,18201,752089.6,EUR,Store C,Germany,2022
14,onion,vegetables,0.2,kg,62224,764534.4,EUR,Store C,Germany,2022
15,potato,vegetables,0.3,kg,25649,772229.1,EUR,Store C,Germany,2022
16,lemon,vegetables,0.4,kg,17238,779124.3,EUR,Store C,Germany,2022
17,tomato,vegetables,0.6,kg,59059,814559.7,EUR,Store C,Germany,2022
18,raddish,vegetables,0.3,kg,17731,819879.0,EUR,Store C,Germany,2022
19,beetroot,vegetables,0.4,kg,14436,825653.4,EUR,Store C,Germany,2022
20,cabbage,vegetables,0.5,piece,5673,828489.9,EUR,Store C,Germany,2022
21,lettuce,vegetables,0.6,piece,87973,881273.7,EUR,Store C,Germany,2022
22,spinach,vegetables,0.7,kg,34003,905075.8,EUR,Store C,Germany,2022
23,soy bean,vegetables,0.8,kg,40332,937341.4,EUR,Store C,Germany,2022
24,cauliflower,vegetables,0.6,piece,5936,940903.0,EUR,Store C,Germany,2022
25,bell pepper,vegetables,0.7,kg,24637,958148.9,EUR,Store C,Germany,2022
26,chilli pepper,vegetables,0.5,kg,48646,982471.9,EUR,Store C,Germany,2022
27,turnip,vegetables,0.4,kg,5854,984813.5,EUR,Store C,Germany,2022
28,corn,vegetables,0.3,kg,43124,997750.7,EUR,Store C,Germany,2022
29,sweetcorn,vegetables,0.4,kg,62457,1022733.5,EUR,Store C,Germany,2022
30,sweet potato,vegetables,0.5,kg,55241,1050354.0,EUR,Store C,Germany,2022
31,paprika,vegetables,2.0,kg,198,1050750.0,EUR,Store C,Germany,2022
32,jalepeno,vegetables,2.0,kg,53653,1158056.0,EUR,Store C,Germany,2022
33,ginger,vegetables,1.5,kg,5823,1166790.5,EUR,Store C,Germany,2022
34,garlic,vegetables,1.5,kg,47634,1238241.5,EUR,Store C,Germany,2022
35,peas,vegetables,3.0,kg,9130,1265631.5,EUR,Store C,Germany,2022
36,eggplant,vegetables,1.5,kg,27560,1306971.5,EUR,Store C,Germany,2022
1,banana,fruits,0.5,kg,19881,9940.5,EUR,Store D,Germany,2022
2,apple,fruits,0.7,kg,63647,54493.4,EUR,Store D,Germany,2022
3,pear,fruits,0.6,kg,6527,58409.6,EUR,Store D,Germany,2022
4,grapes,fruits,1.2,kg,17935,79931.6,EUR,Store D,Germany,2022
5,orange,fruits,0.8,kg,7489,85922.8,EUR,Store D,Germany,2022
6,kiwi,fruits,0.9,piece,49906,130838.2,EUR,Store D,Germany,2022
7,watermelon,fruits,5.0,kg,54201,401843.2,EUR,Store D,Germany,2022
8,pomegranate,fruits,2.5,kg,6714,418628.2,EUR,Store D,Germany,2022
9,pineapple,fruits,1.5,piece,45537,486933.7,EUR,Store D,Germany,2022
10,mango,fruits,2.0,piece,47604,582141.7,EUR,Store D,Germany,2022
11,cucumber,vegetables,0.4,piece,20562,590366.5,EUR,Store D,Germany,2022
12,carrot,vegetables,0.3,kg,44582,603741.1,EUR,Store D,Germany,2022
13,capsicum,vegetables,0.5,kg,28562,618022.1,EUR,Store D,Germany,2022
14,onion,vegetables,0.2,kg,2457,618513.5,EUR,Store D,Germany,2022
15,potato,vegetables,0.3,kg,76796,641552.3,EUR,Store D,Germany,2022
16,lemon,vegetables,0.4,kg,28570,652980.3,EUR,Store D,Germany,2022
17,tomato,vegetables,0.6,kg,24101,667440.9,EUR,Store D,Germany,2022
18,raddish,vegetables,0.3,kg,23139,674382.6,EUR,Store D,Germany,2022
19,beetroot,vegetables,0.4,kg,17357,681325.4,EUR,Store D,Germany,2022
20,cabbage,vegetables,0.5,piece,18842,690746.4,EUR,Store D,Germany,2022
21,lettuce,vegetables,0.6,piece,1885,691877.4,EUR,Store D,Germany,2022
22,spinach,vegetables,0.7,kg,5001,695378.1,EUR,Store D,Germany,2022
23,soy bean,vegetables,0.8,kg,26066,716230.9,EUR,Store D,Germany,2022
24,cauliflower,vegetables,0.6,piece,8653,721422.7,EUR,Store D,Germany,2022
25,bell pepper,vegetables,0.7,kg,9416,728013.9,EUR,Store D,Germany,2022
26,chilli pepper,vegetables,0.5,kg,2455,729241.4,EUR,Store D,Germany,2022
27,turnip,vegetables,0.4,kg,86057,763664.2,EUR,Store D,Germany,2022
28,corn,vegetables,0.3,kg,14718,768079.6,EUR,Store D,Germany,2022
29,sweetcorn,vegetables,0.4,kg,14934,774053.2,EUR,Store D,Germany,2022
30,sweet potato,vegetables,0.5,kg,57997,803051.7,EUR,Store D,Germany,2022
31,paprika,vegetables,2.0,kg,36030,875111.7,EUR,Store D,Germany,2022
32,jalepeno,vegetables,2.0,kg,3545,882201.7,EUR,Store D,Germany,2022
33,ginger,vegetables,1.5,kg,5905,891059.2,EUR,Store D,Germany,2022
34,garlic,vegetables,1.5,kg,55320,974039.2,EUR,Store D,Germany,2022
35,peas,vegetables,3.0,kg,57308,1145963.2,EUR,Store D,Germany,2022
36,eggplant,vegetables,1.5,kg,1392,1148051.2,EUR,Store D,Germany,2022
1,banana,fruits,0.5,kg,22302,11151.0,EUR,Store E,Germany,2022
2,apple,fruits,0.7,kg,216,11302.2,EUR,Store E,Germany,2022
3,pear,fruits,0.6,kg,44513,38010.0,EUR,Store E,Germany,2022
4,grapes,fruits,1.2,kg,23156,65797.2,EUR,Store E,Germany,2022
5,orange,fruits,0.8,kg,12031,75422.0,EUR,Store E,Germany,2022
6,kiwi,fruits,0.9,piece,56396,126178.4,EUR,Store E,Germany,2022
7,watermelon,fruits,5.0,kg,7718,164768.4,EUR,Store E,Germany,2022
8,pomegranate,fruits,2.5,kg,9809,189290.9,EUR,Store E,Germany,2022
9,pineapple,fruits,1.5,piece,9948,204212.9,EUR,Store E,Germany,2022
10,mango,fruits,2.0,piece,22214,248640.9,EUR,Store E,Germany,2022
11,cucumber,vegetables,0.4,piece,44958,266624.1,EUR,Store E,Germany,2022
12,carrot,vegetables,0.3,kg,22214,273288.3,EUR,Store E,Germany,2022
13,capsicum,vegetables,0.5,kg,17195,281885.8,EUR,Store E,Germany,2022
14,onion,vegetables,0.2,kg,8496,283585.0,EUR,Store E,Germany,2022
15,potato,vegetables,0.3,kg,10530,286744.0,EUR,Store E,Germany,2022
16,lemon,vegetables,0.4,kg,27520,297752.0,EUR,Store E,Germany,2022
17,tomato,vegetables,0.6,kg,8764,303010.4,EUR,Store E,Germany,2022
18,raddish,vegetables,0.3,kg,60524,321167.6,EUR,Store E,Germany,2022
19,beetroot,vegetables,0.4,kg,21633,329820.8,EUR,Store E,Germany,2022
20,cabbage,vegetables,0.5,piece,3056,331348.8,EUR,Store E,Germany,2022
21,lettuce,vegetables,0.6,piece,26267,347109.0,EUR,Store E,Germany,2022
22,spinach,vegetables,0.7,kg,36971,372988.7,EUR,Store E,Germany,2022
23,soy bean,vegetables,0.8,kg,22552,391030.3,EUR,Store E,Germany,2022
24,cauliflower,vegetables,0.6,piece,17666,401629.9,EUR,Store E,Germany,2022
25,bell pepper,vegetables,0.7,kg,12489,410372.2,EUR,Store E,Germany,2022
26,chilli pepper,vegetables,0.5,kg,7859,414301.7,EUR,Store E,Germany,2022
27,turnip,vegetables,0.4,kg,36449,428881.3,EUR,Store E,Germany,2022
28,corn,vegetables,0.3,kg,9381,431695.6,EUR,Store E,Germany,2022
29,sweetcorn,vegetables,0.4,kg,75510,461899.6,EUR,Store E,Germany,2022
30,sweet potato,vegetables,0.5,kg,24804,474301.6,EUR,Store E,Germany,2022
31,paprika,vegetables,2.0,kg,61145,596591.6,EUR,Store E,Germany,2022
32,jalepeno,vegetables,2.0,kg,23042,642675.6,EUR,Store E,Germany,2022
33,ginger,vegetables,1.5,kg,28566,685524.6,EUR,Store E,Germany,2022
34,garlic,vegetables,1.5,kg,2046,688593.6,EUR,Store E,Germany,2022
35,peas,vegetables,3.0,kg,2581,696336.6,EUR,Store E,Germany,2022
36,eggplant,vegetables,1.5,kg,44633,763286.1,EUR,Store E,Germany,2022
1,banana,fruits,0.5,kg,46852,23426.0,EUR,Store F,Germany,2022
2,apple,fruits,0.7,kg,21372,38386.4,EUR,Store F,Germany,2022
3,pear,fruits,0.6,kg,26394,54222.8,EUR,Store F,Germany,2022
4,grapes,fruits,1.2,kg,12023,68650.4,EUR,Store F,Germany,2022
5,orange,fruits,0.8,kg,85403,136972.8,EUR,Store F,Germany,2022
6,kiwi,fruits,0.9,piece,44557,177074.1,EUR,Store F,Germany,2022
7,watermelon,fruits,5.0,kg,2966,191904.1,EUR,Store F,Germany,2022
8,pomegranate,fruits,2.5,kg,11766,221319.1,EUR,Store F,Germany,2022
9,pineapple,fruits,1.5,piece,76973,336778.6,EUR,Store F,Germany,2022
10,mango,fruits,2.0,piece,36991,410760.6,EUR,Store F,Germany,2022
11,cucumber,vegetables,0.4,piece,19136,418415.0,EUR,Store F,Germany,2022
12,carrot,vegetables,0.3,kg,1097,418744.1,EUR,Store F,Germany,2022
13,capsicum,vegetables,0.5,kg,5276,421382.1,EUR,Store F,Germany,2022
14,onion,vegetables,0.2,kg,10919,423565.9,EUR,Store F,Germany,2022
15,potato,vegetables,0.3,kg,68587,444142.0,EUR,Store F,Germany,2022
16,lemon,vegetables,0.4,kg,8782,447654.8,EUR,Store F,Germany,2022
17,tomato,vegetables,0.6,kg,17190,457968.8,EUR,Store F,Germany,2022
18,raddish,vegetables,0.3,kg,55740,474690.8,EUR,Store F,Germany,2022
19,beetroot,vegetables,0.4,kg,18138,481946.0,EUR,Store F,Germany,2022
20,cabbage,vegetables,0.5,piece,27223,495557.5,EUR,Store F,Germany,2022
21,lettuce,vegetables,0.6,piece,471,495840.1,EUR,Store F,Germany,2022
22,spinach,vegetables,0.7,kg,8912,502078.5,EUR,Store F,Germany,2022
23,soy bean,vegetables,0.8,kg,75098,562156.9,EUR,Store F,Germany,2022
24,cauliflower,vegetables,0.6,piece,21298,574935.7,EUR,Store F,Germany,2022
25,bell pepper,vegetables,0.7,kg,68313,622754.8,EUR,Store F,Germany,2022
26,chilli pepper,vegetables,0.5,kg,5737,625623.3,EUR,Store F,Germany,2022
27,turnip,vegetables,0.4,kg,384,625776.9,EUR,Store F,Germany,2022
28,corn,vegetables,0.3,kg,35093,636304.8,EUR,Store F,Germany,2022
29,sweetcorn,vegetables,0.4,kg,24942,646281.6,EUR,Store F,Germany,2022
30,sweet potato,vegetables,0.5,kg,19716,656139.6,EUR,Store F,Germany,2022
31,paprika,vegetables,2.0,kg,6833,669805.6,EUR,Store F,Germany,2022
32,jalepeno,vegetables,2.0,kg,13665,697135.6,EUR,Store F,Germany,2022
33,ginger,vegetables,1.5,kg,10183,712410.1,EUR,Store F,Germany,2022
34,garlic,vegetables,1.5,kg,5330,720405.1,EUR,Store F,Germany,2022
35,peas,vegetables,3.0,kg,10505,751920.1,EUR,Store F,Germany,2022
36,eggplant,vegetables,1.5,kg,45805,820627.6,EUR,Store F,Germany,2022
1,banana,fruits,0.5,kg,37187,18593.5,EUR,Store G,Germany,2022
2,apple,fruits,0.7,kg,10631,26035.2,EUR,Store G,Germany,2022
3,pear,fruits,0.6,kg,51431,56893.8,EUR,Store G,Germany,2022
4,grapes,fruits,1.2,kg,11328,70487.4,EUR,Store G,Germany,2022
5,orange,fruits,0.8,kg,4742,74281.0,EUR,Store G,Germany,2022
6,kiwi,fruits,0.9,piece,907,75097.3,EUR,Store G,Germany,2022
7,watermelon,fruits,5.0,kg,10456,127377.3,EUR,Store G,Germany,2022
8,pomegranate,fruits,2.5,kg,44003,237384.8,EUR,Store G,Germany,2022
9,pineapple,fruits,1.5,piece,60738,328491.8,EUR,Store G,Germany,2022
10,mango,fruits,2.0,piece,4379,337249.8,EUR,Store G,Germany,2022
11,cucumber,vegetables,0.4,piece,11233,341743.0,EUR,Store G,Germany,2022
12,carrot,vegetables,0.3,kg,54434,358073.2,EUR,Store G,Germany,2022
13,capsicum,vegetables,0.5,kg,28191,372168.7,EUR,Store G,Germany,2022
14,onion,vegetables,0.2,kg,22953,376759.3,EUR,Store G,Germany,2022
15,potato,vegetables,0.3,kg,42169,389410.0,EUR,Store G,Germany,2022
16,lemon,vegetables,0.4,kg,9504,393211.6,EUR,Store G,Germany,2022
17,tomato,vegetables,0.6,kg,19908,405156.4,EUR,Store G,Germany,2022
18,raddish,vegetables,0.3,kg,40092,417184.0,EUR,Store G,Germany,2022
19,beetroot,vegetables,0.4,kg,83183,450457.2,EUR,Store G,Germany,2022
20,cabbage,vegetables,0.5,piece,1698,451306.2,EUR,Store G,Germany,2022
21,lettuce,vegetables,0.6,piece,25616,466675.8,EUR,Store G,Germany,2022
22,spinach,vegetables,0.7,kg,12022,475091.2,EUR,Store G,Germany,2022
23,soy bean,vegetables,0.8,kg,7264,480902.4,EUR,Store G,Germany,2022
24,cauliflower,vegetables,0.6,piece,5114,483970.8,EUR,Store G,Germany,2022
25,bell pepper,vegetables,0.7,kg,36685,509650.3,EUR,Store G,Germany,2022
26,chilli pepper,vegetables,0.5,kg,18949,519124.8,EUR,Store G,Germany,2022
27,turnip,vegetables,0.4,kg,52856,540267.2,EUR,Store G,Germany,2022
28,corn,vegetables,0.3,kg,9238,543038.6,EUR,Store G,Germany,2022
29,sweetcorn,vegetables,0.4,kg,44745,560936.6,EUR,Store G,Germany,2022
30,sweet potato,vegetables,0.5,kg,40218,581045.6,EUR,Store G,Germany,2022
31,paprika,vegetables,2.0,kg,13576,608197.6,EUR,Store G,Germany,2022
32,jalepeno,vegetables,2.0,kg,6642,621481.6,EUR,Store G,Germany,2022
33,ginger,vegetables,1.5,kg,87598,752878.6,EUR,Store G,Germany,2022
34,garlic,vegetables,1.5,kg,21999,785877.1,EUR,Store G,Germany,2022
35,peas,vegetables,3.0,kg,30530,877467.1,EUR,Store G,Germany,2022
36,eggplant,vegetables,1.5,kg,24095,913609.6,EUR,Store G,Germany,2022
1,banana,fruits,0.5,kg,30662,15331.0,EUR,Store H,Germany,2022
2,apple,fruits,0.7,kg,30686,36811.2,EUR,Store H,Germany,2022
3,pear,fruits,0.6,kg,3193,38727.0,EUR,Store H,Germany,2022
4,grapes,fruits,1.2,kg,53569,103009.8,EUR,Store H,Germany,2022
5,orange,fruits,0.8,kg,23756,122014.6,EUR,Store H,Germany,2022
6,kiwi,fruits,0.9,piece,49954,166973.2,EUR,Store H,Germany,2022
7,watermelon,fruits,5.0,kg,81826,576103.2,EUR,Store H,Germany,2022
8,pomegranate,fruits,2.5,kg,6191,591580.7,EUR,Store H,Germany,2022
9,pineapple,fruits,1.5,piece,70052,696658.7,EUR,Store H,Germany,2022
10,mango,fruits,2.0,piece,1860,700378.7,EUR,Store H,Germany,2022
11,cucumber,vegetables,0.4,piece,33590,713814.7,EUR,Store H,Germany,2022
12,carrot,vegetables,0.3,kg,63045,732728.2,EUR,Store H,Germany,2022
13,capsicum,vegetables,0.5,kg,10022,737739.2,EUR,Store H,Germany,2022
14,onion,vegetables,0.2,kg,18509,741441.0,EUR,Store H,Germany,2022
15,potato,vegetables,0.3,kg,4955,742927.5,EUR,Store H,Germany,2022
16,lemon,vegetables,0.4,kg,36945,757705.5,EUR,Store H,Germany,2022
17,tomato,vegetables,0.6,kg,47193,786021.3,EUR,Store H,Germany,2022
18,raddish,vegetables,0.3,kg,82481,810765.6,EUR,Store H,Germany,2022
19,beetroot,vegetables,0.4,kg,418,810932.8,EUR,Store H,Germany,2022
20,cabbage,vegetables,0.5,piece,86864,854364.8,EUR,Store H,Germany,2022
21,lettuce,vegetables,0.6,piece,50942,884930.0,EUR,Store H,Germany,2022
22,spinach,vegetables,0.7,kg,15797,895987.9,EUR,Store H,Germany,2022
23,soy bean,vegetables,0.8,kg,7870,902283.9,EUR,Store H,Germany,2022
24,cauliflower,vegetables,0.6,piece,71849,945393.3,EUR,Store H,Germany,2022
25,bell pepper,vegetables,0.7,kg,4907,948828.2,EUR,Store H,Germany,2022
26,chilli pepper,vegetables,0.5,kg,6285,951970.7,EUR,Store H,Germany,2022
27,turnip,vegetables,0.4,kg,19472,959759.5,EUR,Store H,Germany,2022
28,corn,vegetables,0.3,kg,6318,961654.9,EUR,Store H,Germany,2022
29,sweetcorn,vegetables,0.4,kg,12621,966703.3,EUR,Store H,Germany,2022
30,sweet potato,vegetables,0.5,kg,83260,1008333.3,EUR,Store H,Germany,2022
31,paprika,vegetables,2.0,kg,13301,1034935.3,EUR,Store H,Germany,2022
32,jalepeno,vegetables,2.0,kg,13078,1061091.3,EUR,Store H,Germany,2022
33,ginger,vegetables,1.5,kg,41732,1123689.3,EUR,Store H,Germany,2022
34,garlic,vegetables,1.5,kg,39406,1182798.3,EUR,Store H,Germany,2022
35,peas,vegetables,3.0,kg,89382,1450944.3,EUR,Store H,Germany,2022
36,eggplant,vegetables,1.5,kg,9676,1465458.3,EUR,Store H,Germany,2022
1,banana,fruits,0.5,kg,10961,5480.5,EUR,Store I,Germany,2022
2,apple,fruits,0.7,kg,15157,16090.4,EUR,Store I,Germany,2022
3,pear,fruits,0.6,kg,5109,19155.8,EUR,Store I,Germany,2022
4,grapes,fruits,1.2,kg,34593,60667.4,EUR,Store I,Germany,2022
5,orange,fruits,0.8,kg,25911,81396.2,EUR,Store I,Germany,2022
6,kiwi,fruits,0.9,piece,25594,104430.8,EUR,Store I,Germany,2022
7,watermelon,fruits,5.0,kg,23125,220055.8,EUR,Store I,Germany,2022
8,pomegranate,fruits,2.5,kg,26164,285465.8,EUR,Store I,Germany,2022
9,pineapple,fruits,1.5,piece,49262,359358.8,EUR,Store I,Germany,2022
10,mango,fruits,2.0,piece,39052,437462.8,EUR,Store I,Germany,2022
11,cucumber,vegetables,0.4,piece,5112,439507.6,EUR,Store I,Germany,2022
12,carrot,vegetables,0.3,kg,73454,461543.8,EUR,Store I,Germany,2022
13,capsicum,vegetables,0.5,kg,45805,484446.3,EUR,Store I,Germany,2022
14,onion,vegetables,0.2,kg,66760,497798.3,EUR,Store I,Germany,2022
15,potato,vegetables,0.3,kg,15634,502488.5,EUR,Store I,Germany,2022
16,lemon,vegetables,0.4,kg,27875,513638.5,EUR,Store I,Germany,2022
17,tomato,vegetables,0.6,kg,17497,524136.7,EUR,Store I,Germany,2022
18,raddish,vegetables,0.3,kg,19848,530091.1,EUR,Store I,Germany,2022
19,beetroot,vegetables,0.4,kg,49592,549927.9,EUR,Store I,Germany,2022
20,cabbage,vegetables,0.5,piece,61754,580804.9,EUR,Store I,Germany,2022
21,lettuce,vegetables,0.6,piece,75139,625888.3,EUR,Store I,Germany,2022
22,spinach,vegetables,0.7,kg,55612,664816.7,EUR,Store I,Germany,2022
23,soy bean,vegetables,0.8,kg,17870,679112.7,EUR,Store I,Germany,2022
24,cauliflower,vegetables,0.6,piece,24262,693669.9,EUR,Store I,Germany,2022
25,bell pepper,vegetables,0.7,kg,41334,722603.7,EUR,Store I,Germany,2022
26,chilli pepper,vegetables,0.5,kg,75921,760564.2,EUR,Store I,Germany,2022
27,turnip,vegetables,0.4,kg,89666,796430.6,EUR,Store I,Germany,2022
28,corn,vegetables,0.3,kg,10496,799579.4,EUR,Store I,Germany,2022
29,sweetcorn,vegetables,0.4,kg,16785,806293.4,EUR,Store I,Germany,2022
30,sweet potato,vegetables,0.5,kg,29741,821163.9,EUR,Store I,Germany,2022
31,paprika,vegetables,2.0,kg,5067,831297.9,EUR,Store I,Germany,2022
32,jalepeno,vegetables,2.0,kg,77549,986395.9,EUR,Store I,Germany,2022
33,ginger,vegetables,1.5,kg,39262,1045288.9,EUR,Store I,Germany,2022
34,garlic,vegetables,1.5,kg,7044,1055854.9,EUR,Store I,Germany,2022
35,peas,vegetables,3.0,kg,54225,1218529.9,EUR,Store I,Germany,2022
36,eggplant,vegetables,1.5,kg,54489,1300263.4,EUR,Store I,Germany,2022
1,banana,fruits,0.5,kg,20914,10457.0,EUR,Store J,Germany,2022
2,apple,fruits,0.7,kg,74541,62635.7,EUR,Store J,Germany,2022
3,pear,fruits,0.6,kg,21246,75383.3,EUR,Store J,Germany,2022
4,grapes,fruits,1.2,kg,28648,109760.9,EUR,Store J,Germany,2022
5,orange,fruits,0.8,kg,68420,164496.9,EUR,Store J,Germany,2022
6,kiwi,fruits,0.9,piece,2817,167032.2,EUR,Store J,Germany,2022
7,watermelon,fruits,5.0,kg,21260,273332.2,EUR,Store J,Germany,2022
8,pomegranate,fruits,2.5,kg,42086,378547.2,EUR,Store J,Germany,2022
9,pineapple,fruits,1.5,piece,17977,405512.7,EUR,Store J,Germany,2022
10,mango,fruits,2.0,piece,83749,573010.7,EUR,Store J,Germany,2022
11,cucumber,vegetables,0.4,piece,28687,584485.5,EUR,Store J,Germany,2022
12,carrot,vegetables,0.3,kg,63725,603603.0,EUR,Store J,Germany,2022
13,capsicum,vegetables,0.5,kg,62509,634857.5,EUR,Store J,Germany,2022
14,onion,vegetables,0.2,kg,13460,637549.5,EUR,Store J,Germany,2022
15,potato,vegetables,0.3,kg,70152,658595.1,EUR,Store J,Germany,2022
16,lemon,vegetables,0.4,kg,54008,680198.3,EUR,Store J,Germany,2022
17,tomato,vegetables,0.6,kg,23597,694356.5,EUR,Store J,Germany,2022
18,raddish,vegetables,0.3,kg,10637,697547.6,EUR,Store J,Germany,2022
19,beetroot,vegetables,0.4,kg,73505,726949.6,EUR,Store J,Germany,2022
20,cabbage,vegetables,0.5,piece,14023,733961.1,EUR,Store J,Germany,2022
21,lettuce,vegetables,0.6,piece,33126,753836.7,EUR,Store J,Germany,2022
22,spinach,vegetables,0.7,kg,67318,800959.3,EUR,Store J,Germany,2022
23,soy bean,vegetables,0.8,kg,83,801025.7,EUR,Store J,Germany,2022
24,cauliflower,vegetables,0.6,piece,25509,816331.1,EUR,Store J,Germany,2022
25,bell pepper,vegetables,0.7,kg,82535,874105.6,EUR,Store J,Germany,2022
26,chilli pepper,vegetables,0.5,kg,8212,878211.6,EUR,Store J,Germany,2022
27,turnip,vegetables,0.4,kg,35654,892473.2,EUR,Store J,Germany,2022
28,corn,vegetables,0.3,kg,9108,895205.6,EUR,Store J,Germany,2022
29,sweetcorn,vegetables,0.4,kg,10953,899586.8,EUR,Store J,Germany,2022
30,sweet potato,vegetables,0.5,kg,31632,915402.8,EUR,Store J,Germany,2022
31,paprika,vegetables,2.0,kg,27888,971178.8,EUR,Store J,Germany,2022
32,jalepeno,vegetables,2.0,kg,12229,995636.8,EUR,Store J,Germany,2022
33,ginger,vegetables,1.5,kg,6815,1005859.3,EUR,Store J,Germany,2022
34,garlic,vegetables,1.5,kg,36750,1060984.3,EUR,Store J,Germany,2022
35,peas,vegetables,3.0,kg,44696,1195072.3,EUR,Store J,Germany,2022
36,eggplant,vegetables,1.5,kg,11371,1212128.8,EUR,Store J,Germany,2022
1,banana,fruits,0.5,kg,1462,731.0,EUR,Store K,Germany,2022
2,apple,fruits,0.7,kg,58101,41401.7,EUR,Store K,Germany,2022
3,pear,fruits,0.6,kg,36873,63525.5,EUR,Store K,Germany,2022
4,grapes,fruits,1.2,kg,33153,103309.1,EUR,Store K,Germany,2022
5,orange,fruits,0.8,kg,2657,105434.7,EUR,Store K,Germany,2022
6,kiwi,fruits,0.9,piece,6805,111559.2,EUR,Store K,Germany,2022
7,watermelon,fruits,5.0,kg,38423,303674.2,EUR,Store K,Germany,2022
8,pomegranate,fruits,2.5,kg,21527,357491.7,EUR,Store K,Germany,2022
9,pineapple,fruits,1.5,piece,23133,392191.2,EUR,Store K,Germany,2022
10,mango,fruits,2.0,piece,1949,396089.2,EUR,Store K,Germany,2022
11,cucumber,vegetables,0.4,piece,33482,409482.0,EUR,Store K,Germany,2022
12,carrot,vegetables,0.3,kg,13604,413563.2,EUR,Store K,Germany,2022
13,capsicum,vegetables,0.5,kg,19797,423461.7,EUR,Store K,Germany,2022
14,onion,vegetables,0.2,kg,39403,431342.3,EUR,Store K,Germany,2022
15,potato,vegetables,0.3,kg,14302,435632.9,EUR,Store K,Germany,2022
16,lemon,vegetables,0.4,kg,73793,465150.1,EUR,Store K,Germany,2022
17,tomato,vegetables,0.6,kg,19136,476631.7,EUR,Store K,Germany,2022
18,raddish,vegetables,0.3,kg,59668,494532.1,EUR,Store K,Germany,2022
19,beetroot,vegetables,0.4,kg,19068,502159.3,EUR,Store K,Germany,2022
20,cabbage,vegetables,0.5,piece,37412,520865.3,EUR,Store K,Germany,2022
21,lettuce,vegetables,0.6,piece,68462,561942.5,EUR,Store K,Germany,2022
22,spinach,vegetables,0.7,kg,17584,574251.3,EUR,Store K,Germany,2022
23,soy bean,vegetables,0.8,kg,28268,596865.7,EUR,Store K,Germany,2022
24,cauliflower,vegetables,0.6,piece,29478,614552.5,EUR,Store K,Germany,2022
25,bell pepper,vegetables,0.7,kg,6229,618912.8,EUR,Store K,Germany,2022
26,chilli pepper,vegetables,0.5,kg,28135,632980.3,EUR,Store K,Germany,2022
27,turnip,vegetables,0.4,kg,27222,643869.1,EUR,Store K,Germany,2022
28,corn,vegetables,0.3,kg,26041,651681.4,EUR,Store K,Germany,2022
29,sweetcorn,vegetables,0.4,kg,85292,685798.2,EUR,Store K,Germany,2022
30,sweet potato,vegetables,0.5,kg,38120,704858.2,EUR,Store K,Germany,2022
31,paprika,vegetables,2.0,kg,5744,716346.2,EUR,Store K,Germany,2022
32,jalepeno,vegetables,2.0,kg,1935,720216.2,EUR,Store K,Germany,2022
